Country Name,Country Code,Time,Time Code,Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS],"Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]",Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN],Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN],Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT],Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS],Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",Population growth (annual %) [SP.POP.GROW],"Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural poverty gap at national poverty lines (%) [SI.POV.RUGP],Urban poverty gap at national poverty lines (%) [SI.POV.URGP],Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS],"Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]",Gross domestic income (constant LCU) [NY.GDY.TOTL.KN],Income share held by lowest 10% [SI.DST.FRST.10],Income share held by lowest 20% [SI.DST.FRST.20],"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]",GDP (current US$) [NY.GDP.MKTP.CD],"Population, total [SP.POP.TOTL]"
"Venezuela, RB",VEN,2001,YR2001,..,..,..,0.24031912139609,1.30730618298673,21421.9312376503,24.5314891446063,112,1.71577748597536,11.4917768216015,99.8,..,..,..,1.86156522693638,2.03701920171622,11.697,..,..,9.64000034332275,..,44840950244.7528,0.9,3.5,..,122903960204.505,24948476
"Venezuela, RB",VEN,2002,YR2002,..,..,..,0.234578823339266,1.41003230574949,21330.1292500075,24.420384331954,103,1.63042297147579,12.5875604034575,99.16,62.7150304083406,144.37,..,1.82788968954467,-0.800077361169784,11.562,..,..,9.9399995803833,..,42532080521.5833,0.4,2.6,..,92893587733.6549,25408700
"Venezuela, RB",VEN,2003,YR2003,..,..,..,0.151322371083187,2.0277975126584,21183.1667326608,24.420384331954,102,1.05478610927163,17.2646292779542,94.01,76.7297696902755,168.860384615385,..,1.79352663469088,-1.30890919258825,11.52,..,..,10.7299995422363,..,40007996573.3186,0.2,2.2,..,83620628582.1082,25868523
"Venezuela, RB",VEN,2004,YR2004,..,..,..,0.0957412518303685,1.74669401458337,22477.95153361,24.4770704608582,103,0.829480486307859,14.8134177298814,90.67,56.3164632335017,159.534339622642,..,1.75766734562805,4.37933850551246,11.478,..,..,10.3500003814697,..,51896321912.3614,0.2,2.3,..,112453382329.615,26327225
"Venezuela, RB",VEN,2005,YR2005,..,..,..,0.048061409827836,1.09336690737088,25040.482715466,24.4827390737487,92,0.486778310718007,9.92224422798606,102.19,59.4288322270174,166.751035781544,..,1.72071304741288,9.83518971294033,11.437,..,..,9.68000030517578,..,63951899732.8639,0.1,1.5,..,145510008134.75,26784161
"Venezuela, RB",VEN,2006,YR2006,..,..,..,0.0186459814297581,0.922156018654972,25665.1901423804,24.4373901706252,77,0.204988904091761,7.51660985915165,107.14,59.0460138820928,122.715630885122,..,1.68452321558334,1.03437188249747,11.395,..,..,9.14000034332275,..,73177659003.4404,0.5,3.2,..,183477522123.894,27239168
"Venezuela, RB",VEN,2007,YR2007,3.16805046616262,..,..,..,0.748171887105326,26538.7025394785,24.4419250609376,59,..,7.11160892647348,114.48,46.0105228207289,135.498307634449,..,1.64863614158422,2.58822022169707,11.354,..,..,8.72000026702881,..,78566834154.6166,..,..,..,230364012575.687,27691965
"Venezuela, RB",VEN,2008,YR2008,..,..,..,0.0217770748904346,1.30124570827791,27832.3112760186,24.4884076866391,43,0.17606330758648,16.2296301348093,108.66,53.7427443436637,177.974074074074,..,1.61101987084967,3.48535822621143,11.313,..,..,8.47999954223633,..,88219996403.6281,..,..,..,315953388510.678,28141701
"Venezuela, RB",VEN,2009,YR2009,..,..,..,0.0268412100783744,0.952958551534862,28531.912988749,24.3750354288306,29,0.15578052344279,16.1603446364129,108.34,63.9340623566493,166.176923076923,0.155204204310207,1.57108701919158,1.00000730212867,11.272,..,..,8.76000022888184,..,67098413340.3815,..,..,..,329787628928.472,28587323
"Venezuela, RB",VEN,2010,YR2010,..,..,..,0.0224441823994153,1.18425232274102,29272.9110351091,24.4884076866391,19,0.189824077863883,15.4677465530408,107.15,65.4649279809086,170.688888888889,..,1.52986504361861,0.919748508467052,11.231,..,..,8.71000003814697,..,82579904255.7388,..,..,..,393190682070.491,29028033
"Venezuela, RB",VEN,2011,YR2011,..,..,..,0.0111603366499758,1.25961024045984,29523.8031859392,24.4884076866391,14,0.0602575022716485,15.8688290360021,120.39,109.050219996966,170.37037037037,..,1.48830973409489,-0.819215345007777,11.19,..,..,7.90999984741211,30.43749,87404669565.1664,..,..,..,316482190800.364,29463291
"Venezuela, RB",VEN,2012,YR2012,..,..,..,0,1.0501268936902,30626.0105476982,24.4884076866391,13,0,15.6348147602011,115.25,86.8700731647509,169.259259259259,..,1.44818998940187,1.9800452014773,11.149,..,..,7.65999984741211,..,86187434461.1497,..,..,..,381286237847.667,29893080
"Venezuela, RB",VEN,2013,YR2013,..,..,..,0.015281894706867,0.849007278552661,30679.4100191616,24.4884076866391,12,0.0419580194652928,18.4050682571256,116.85,103.435773848877,179.62962962963,..,1.41095665183251,-1.69135170579703,11.106,..,..,7.42999982833862,..,77652159587.0473,..,..,..,371006299120.244,30317848
"Venezuela, RB",VEN,2014,YR2014,..,..,..,..,..,..,24.4884076866391,12,..,..,114.23,96.1940859479283,179.62962962963,..,1.37753895895118,..,11.059,..,..,..,48.04907,..,..,..,..,..,30738378
"Venezuela, RB",VEN,2015,YR2015,..,..,..,..,..,..,..,10,..,..,..,..,..,..,1.34670754707535,..,11.01,..,..,..,..,..,..,..,..,..,31155134
"Venezuela, RB",VEN,2016,YR2016,..,..,..,..,..,..,..,9,..,..,..,..,..,..,1.3170572501016,..,10.957,..,..,..,..,..,..,..,..,..,31568179
Vietnam,VNM,1997,YR1997,..,115487,203.752646436133,2.94900794433895,2.40380605951631,525.88708495494,24.0990506620787,254,30.2254727718986,4.95872277941193,67.79,..,..,..,1.56000982785621,4.26196625708219,77.026,..,..,65.2799987792969,..,947641415361249,..,..,..,26843701147.496,74306900
Vietnam,VNM,1998,YR1998,..,122958,213.357626236335,1.87290793136012,2.47211119106028,538.743255127152,24.747304064641,254,30.7632428095383,5.11598775786817,70.53,..,..,..,1.53498665657181,3.59031443146152,76.624,..,..,64.7600021362305,..,1.0054158806013E+15,3.3,8,..,27209601995.8245,75456300
Vietnam,VNM,1999,YR1999,..,145850,243.083333333333,1.76117313670798,2.92534470213885,558.110537394983,25.8471842452917,247,28.362825055364,5.87275142754974,75.72,..,..,..,1.50003141446132,5.23450839709021,76.183,..,..,64.9800033569336,..,1.05368888787537E+15,..,..,..,28683657995.128,76596700
Vietnam,VNM,2000,YR2000,..,162746,262.493548387097,1.91742675837342,2.91099889422531,584.9196503145,28.2260657107953,228,25.3125269187513,5.20697540230376,76.94,..,..,..,1.3411548927936,4.63421184243968,75.626,..,..,65.2600021362305,..,1.10318989034571E+15,..,..,..,33640085738.648,77630900
Vietnam,VNM,2001,YR2001,..,..,..,1.76879011488108,3.36198232860981,587.092316104805,30.4831399273522,206,26.7415593396514,6.26097880095136,81.62,..,..,..,1.26669358718778,3.17157509883521,75.063,..,..,63.9900016784668,..,1.18041571841043E+15,..,..,..,35291349197.4254,78620500
Vietnam,VNM,2002,YR2002,..,..,..,2.23653961910105,3.12053977112362,605.92677235196,30.4459829335051,188,25.3769864853019,6.16642800687876,88.23,844.066929464061,304.963939393939,..,1.15986434145159,4.18693525258831,74.489,..,..,62.0400009155273,..,1.2299103324031E+15,3.2,7.5,..,37947904054.452,79537700
Vietnam,VNM,2003,YR2003,..,..,..,2.31767785777031,3.20750884430402,620.182700829286,30.7575708710936,173,22.8732895838681,6.2566024162006,91.96,820.877835474173,342.302689560857,..,1.16210103654334,3.71344750038689,73.908,..,..,59.6699981689453,..,1.28809741126602E+15,..,..,..,42717072869.3917,80467400
Vietnam,VNM,2004,YR2004,..,..,..,2.22077604384609,3.78847239532553,642.602336992965,31.5915760957203,160,20.6851169726103,5.97524623877797,96.38,326.265944482734,403.907102558158,..,1.1970214044622,4.45799006301888,73.317,..,..,57.8899993896484,..,1.32563875551807E+15,2.9,7.2,..,49424107709.8946,81436400
Vietnam,VNM,2005,YR2005,..,..,..,2.80140503450007,3.76690880871802,660.661047326383,32.4252588125262,150,20.2271056227163,6.42810947418045,100.31,291.608550731916,292.26533501101,..,1.16672110298608,4.18932184896681,72.719,..,..,..,..,1.52544537722625E+15,..,..,..,57633255618.2731,82392100
Vietnam,VNM,2006,YR2006,..,..,..,3.74992104786925,3.98754786364287,676.555292576846,32.5023381817009,144,19.2854762064404,6.25616049893741,103.31,339.373953620917,300.165248897291,..,1.1093435383377,3.79801114900047,72.112,..,..,..,..,1.64730119555102E+15,2.9,7.2,..,66371664817.0436,83311200
Vietnam,VNM,2007,YR2007,..,..,..,3.47335668659295,3.15905122009668,695.268838138298,32.4526719772955,141,19.5052961248134,6.38578258356483,107.25,336.588911590121,353.006529732471,..,1.08316181626437,3.9552484184908,71.496,..,..,..,..,1.74474498157867E+15,..,..,..,77414425532.2452,84218500
Vietnam,VNM,2008,YR2008,..,..,..,2.90989315545876,3.1746746853895,718.690463704927,33.0273809139872,137,20.028468911308,6.97238567951943,113.26,299.088975198323,305.698686828492,..,1.06321408414627,4.69228585717956,70.872,..,..,..,..,1.85196397840799E+15,3,7.4,..,99130304099.1274,85118700
Vietnam,VNM,2009,YR2009,..,..,..,2.39756767803045,2.97586997960952,723.617752671133,33.1925049182443,129,21.0020456792926,7.89706801283892,115.94,402.215395022408,407.72,1.59936168053814,1.05911987632274,1.90981815928235,70.242,..,..,..,..,1.96825969228526E+15,..,..,..,106014601171.036,86025000
Vietnam,VNM,2010,YR2010,..,..,..,3.42150350806594,3.54860577788437,719.060919575213,34.7021640274777,119,19.2582341503222,8.67659804944208,118.63,316.736967040993,323.349799608538,..,1.04940037653285,0.485990401816252,69.608,7.8,1.4,..,..,2.157828E+15,2.5,6.4,3.29,115931749697.241,86932500
Vietnam,VNM,2011,YR2011,..,..,..,3.64212904860373,3.94652415198056,741.945788890471,34.7295771922469,110,18.5917313700561,8.63556467714925,123.21,298.872001151846,309.548123524295,..,1.06160976160363,4.23424513838458,68.971,..,..,48.310001373291,9.39382,2.28389142915613E+15,..,..,..,135539487317.008,87860300
Vietnam,VNM,2012,YR2012,..,..,..,2.68626393042608,3.30164193504233,756.672653220402,34.8092366239881,103,17.0545845867914,8.32748610312433,131.67,221.836500313218,331.924765282052,..,1.07421951703362,2.92185171566256,68.332,5.9,1,47.3699989318848,..,2.47680735947448E+15,2.8,7.1,..,155820001920.492,88809200
Vietnam,VNM,2013,YR2013,..,..,..,2.38252742913775,3.2819777861128,770.312118953396,35.0011287773729,99,14.4499201416513,8.26023847790681,131.65,241.798372343518,440.385657345706,..,1.06436231136438,2.63159131828716,67.691,..,..,46.7999992370605,..,2.57364685123887E+15,..,..,..,171222025117.381,89759500
Vietnam,VNM,2014,YR2014,..,..,..,1.67719121022671,3.5460464474852,791.296242714879,35.0685329119231,95,14.813964757147,8.56694446669161,134.27,197.195475099108,397.350651376862,..,1.07420678751019,3.43920190911548,67.049,..,..,46.310001373291,18.94867,2.79237153996675E+15,2.7,7.1,3.93,186204652922.262,90728900
Vietnam,VNM,2015,YR2015,..,..,..,..,..,805.728218190974,..,89,..,..,..,..,..,..,1.07914676893489,2.40823275967045,66.407,..,..,43.6199989318848,..,3.03887617125412E+15,..,..,..,193241108709.536,91713300
Vietnam,VNM,2016,YR2016,..,..,..,..,..,813.024810504325,..,83,..,..,..,..,..,..,1.07129318232336,1.35708355673935,65.764,..,..,..,..,3.35235111799983E+15,..,..,..,202615893443.73,92701100
Virgin Islands (U.S.),VIR,1997,YR1997,..,102,340,..,..,..,22.8571428571429,..,..,..,92.98,..,..,..,0.242090597243202,..,8.626,..,..,..,..,..,..,..,..,..,108355
Virgin Islands (U.S.),VIR,1998,YR1998,..,104,346.666666666667,..,..,..,22.8571428571429,..,..,..,94.79,..,..,..,0.165982794343142,..,8.18899999999999,..,..,..,..,..,..,..,..,..,108535
Virgin Islands (U.S.),VIR,1999,YR1999,..,101,505,..,..,..,20,..,..,..,91.23,..,..,..,0.0561872801256671,..,7.77200000000001,..,..,..,..,..,..,..,..,..,108596
Virgin Islands (U.S.),VIR,2000,YR2000,..,98,490,..,..,..,20,..,..,..,91.27,..,..,..,0.0395884646227265,..,7.414,..,..,..,..,..,..,..,..,..,108639
Virgin Islands (U.S.),VIR,2001,YR2001,..,95,475,..,..,..,20,..,..,..,90.67,..,..,..,-0.23315296819227,..,7.18600000000001,..,..,..,..,..,..,..,..,..,108386
Virgin Islands (U.S.),VIR,2002,YR2002,..,92,460,..,..,..,17.1428571428571,..,..,..,101.81,..,..,..,-0.164362854070253,..,6.964,..,..,..,..,4467783814.5033,..,..,..,3269000000,108208
Virgin Islands (U.S.),VIR,2003,YR2003,..,97,485,..,..,..,17.1428571428571,..,..,..,97.38,..,..,..,-0.113734622256804,..,6.749,..,..,..,..,4628651221.56697,..,..,..,3453000000,108085
Virgin Islands (U.S.),VIR,2004,YR2004,..,102,510,..,..,..,17.1428571428571,..,..,..,97.88,..,..,..,-0.124979764919961,..,6.539,..,..,..,..,4837549428.20839,..,..,..,3799000000,107950
Virgin Islands (U.S.),VIR,2005,YR2005,..,107,535,..,..,..,17.1428571428571,..,..,..,99.16,..,..,..,-0.080625360578671,..,6.336,..,..,..,..,5143190332.32628,..,..,..,4439000000,107863
Virgin Islands (U.S.),VIR,2006,YR2006,..,112,1120,..,..,..,11.4285714285714,..,..,..,102.96,..,..,..,-0.151231919268672,..,6.139,..,..,..,..,4809862933.55621,..,..,..,4504000000,107700
Virgin Islands (U.S.),VIR,2007,YR2007,..,119,1190,..,..,..,11.4285714285714,..,..,..,103.77,..,..,..,-0.257527231480864,..,5.947,..,..,..,..,4854503727.79188,..,..,..,4803000000,107423
Virgin Islands (U.S.),VIR,2008,YR2008,..,..,..,..,..,..,11.4285714285714,..,..,..,104.03,..,..,..,-0.309537153829858,..,5.761,..,..,..,..,4154627338.76293,..,..,..,4250000000,107091
Virgin Islands (U.S.),VIR,2009,YR2009,..,..,..,..,..,..,11.4285714285714,..,..,..,107.35,..,..,..,-0.359217965481494,..,5.581,..,..,..,..,4203000000,..,..,..,4203000000,106707
Virgin Islands (U.S.),VIR,2010,YR2010,..,..,..,..,..,..,11.4285714285714,..,..,..,108.31,..,..,..,-0.413196564852949,..,5.40600000000001,..,..,..,..,4189183582.69308,..,..,..,4339000000,106267
Virgin Islands (U.S.),VIR,2011,YR2011,..,..,..,..,..,..,11.4285714285714,..,..,..,116.88,..,..,..,-0.455551575136956,..,5.23999999999999,..,..,..,..,3887505290.44916,..,..,..,4239000000,105784
Virgin Islands (U.S.),VIR,2012,YR2012,..,..,..,..,..,..,11.4285714285714,..,..,..,109,..,..,..,-0.482330520653023,..,5.084,..,..,..,..,3409483622.35067,..,..,..,4095000000,105275
Virgin Islands (U.S.),VIR,2013,YR2013,..,..,..,..,..,..,11.4285714285714,..,..,..,106.35,..,..,..,-0.512352795934189,..,4.93600000000001,..,..,..,..,3092779753.2656,..,..,..,3764000000,104737
Virgin Islands (U.S.),VIR,2014,YR2014,..,..,..,..,..,..,11.4285714285714,..,..,..,108.83,..,..,..,-0.542826609229225,..,4.797,..,..,..,..,2966046449.90046,..,..,..,3624000000,104170
Virgin Islands (U.S.),VIR,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.573784691898851,..,4.66500000000001,..,..,..,..,3025895685.76948,..,..,..,3765000000,103574
Virgin Islands (U.S.),VIR,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.603318619761325,..,4.541,..,..,..,..,..,..,..,..,..,102951
West Bank and Gaza,PSE,1997,YR1997,..,5927,564.47619047619,..,..,4568.18864523881,61.4617940199336,..,..,..,88.34,..,..,..,4.47787204469171,-11.5552492533885,28.813,..,..,13.0900001525879,..,3823153772.48562,..,..,..,3759800000,2706518
West Bank and Gaza,PSE,1998,YR1998,..,6015,716.071428571429,..,..,5031.75597026134,57.9734219269103,..,..,..,80.18,..,..,..,2.55526947769926,11.8961038961039,28.476,..,..,12.0799999237061,..,4371314111.44996,..,..,..,4067800000,2776568
West Bank and Gaza,PSE,1999,YR1999,..,7131,720.30303030303,..,..,4853.14139150126,60.4651162790698,..,..,..,98.57,..,..,..,2.55526837039158,-2.04271123491181,28.253,..,..,12.6400003433228,..,4739462087.11164,..,..,..,4271200000,2848431
West Bank and Gaza,PSE,2000,YR2000,..,7520,737.254901960784,1.78379065389777,1.34897008458902,4259.08008410934,61.7940199335548,..,23.2509157258226,18.7235142143155,88.03,..,..,..,2.55523569844846,-15.6161137440758,28.031,..,..,13.6999998092651,..,4382321848.44926,..,..,..,4313600000,2922153
West Bank and Gaza,PSE,2001,YR2001,4.41734417344173,..,..,2.32504152983577,0.916497329228555,3525.21778311805,61.2956810631229,..,13.034116618197,20.6955542616645,101.34,..,..,..,2.5552675698799,-16.5683796686324,27.811,..,..,11.6999998092651,..,3954502429.345,..,..,..,4003700000,2997784
West Bank and Gaza,PSE,2002,YR2002,4.37837837837838,..,..,4.44701212681044,0.979856136943062,2903.46951036347,61.4617940199336,..,12.6153907778711,21.8464815440404,100.77,..,..,..,2.55528456623402,-17.6371592056547,27.591,..,..,14.8299999237061,..,3458279118.91117,..,..,..,3555800000,3075373
West Bank and Gaza,PSE,2003,YR2003,4.19618528610354,..,..,3.38931021272606,1.02900324625362,3413.88871648846,60.9634551495017,..,13.4743448268944,20.9615033910156,104.93,..,..,..,2.55524755562296,12.9137719656723,27.373,..,..,15.6700000762939,..,3929587124.46352,..,..,..,3968000000,3154969
West Bank and Gaza,PSE,2004,YR2004,4.30517711171662,..,..,2.81361157327239,0.821197250629443,3769.01736963935,60.9634551495017,..,13.9965114399994,19.539385684838,97.51,..,..,..,2.55527589181892,8.57763300760044,27.155,..,..,15.9200000762939,..,4329200000,3,7.5,..,4329200000,3236626
West Bank and Gaza,PSE,2005,YR2005,4.23309510720176,..,..,4.25388287844019,1.12452109737977,3016.92122836611,60.4318936877076,..,14.2769672827128,17.0084115602638,107.2,..,..,..,2.5552623734323,-21.3,26.939,..,..,14.5799999237061,..,4799915243.85126,2.9,7.3,..,4831800000,3320396
West Bank and Gaza,PSE,2006,YR2006,4.61280402571988,..,..,1.51779531341123,0.69418608111942,3125.29105228101,59.4186046511628,..,12.5339881692146,18.466323704944,95.29,..,..,..,2.55525867519272,1.82126217704364,26.724,..,..,16.0599994659424,..,4600052228.91893,3.2,7.8,..,4910100000,3406334
West Bank and Gaza,PSE,2007,YR2007,5.00707213578501,..,..,0.746707382074271,0.416352793170181,3929.07938214416,58.7209302325581,..,15.6767646898926,19.9085074257033,97.5,..,..,..,2.55525196026943,24.6256239600665,26.509,..,..,15.5799999237061,..,4924455085.08205,2.8,7.1,..,5505800000,3494496
West Bank and Gaza,PSE,2008,YR2008,4.85436893203883,..,..,1.06725339966978,0.429194842800843,4497.14441273656,58.1727574750831,..,13.4492789589823,18.3530956213604,99.11,..,..,..,2.88242627238187,12.4499332443258,26.296,..,..,13.3599996566772,..,5137566079.69345,..,..,..,6673500000,3596688
West Bank and Gaza,PSE,2009,YR2009,..,..,..,1.35712952139276,0.417934712484199,4680.42915249283,49.7176079734219,..,12.997868038006,21.3090735576844,91.77,..,..,..,2.89186775032672,3.14633422380528,26.081,..,..,..,..,5521470223.74171,3.2,7.7,5.28,7268200000,3702218
West Bank and Gaza,PSE,2010,YR2010,5.16337232755143,..,..,2.02365933432293,0.445115239119087,4524.54545454546,41.1794019933555,..,15.1571095616752,22.4877342506637,77.27,..,..,..,2.89862866566735,-4.20143884892087,25.864,5.1,6.7,..,..,6013938527.43955,3,7.4,..,8913100000,3811102
West Bank and Gaza,PSE,2011,YR2011,5.54913294797688,..,..,1.68976224915813,0.449286071657275,5605.72753754192,43.1063122923588,..,12.5872238009501,22.053233005195,81.99,..,..,..,2.99703763622659,22.7696004806248,25.644,3.8,6.3,..,7.861948,6787792060.3858,3.2,7.7,5.27,10465400000,3927051
West Bank and Gaza,PSE,2012,YR2012,5.56679045482958,..,..,3.05648762058643,0.438658369955706,4694.15990788025,45.1777408637874,..,17.0213614074945,23.8567442429658,93.77,..,..,..,3.00626405051232,-17.0296060680205,25.423,..,..,11.460000038147,..,7323884726.7417,..,..,..,11279400000,4046901
West Bank and Gaza,PSE,2013,YR2013,5.58733439126102,..,..,9.27607061829922,0.441264663966419,4370.88677544959,45.0116279069767,..,15.3712831217179,24.957657717679,90.1,..,..,..,2.9846160535681,-8.61102919492777,25.2,..,..,10.5200004577637,..,7379615661.37566,..,..,..,12476000000,4169506
West Bank and Gaza,PSE,2014,YR2014,..,..,..,1.9102956065262,0.400214806747416,4077.90928206669,49.5016611295681,..,19.6411210044473,24.3895946777993,90.49,..,..,..,2.95799495489124,-7.58309131978058,24.974,..,..,..,16.02512,7275775430.37079,..,..,..,12715600000,4294682
West Bank and Gaza,PSE,2015,YR2015,..,..,..,0.88704714927081,0.562052228564572,3819.54877879705,..,..,26.980283543828,27.2848261006796,..,..,..,..,2.92469071065949,-7.22765363128491,24.748,..,..,8.64999961853027,..,7654601312.08873,..,..,..,12673000000,4422143
West Bank and Gaza,PSE,2016,YR2016,..,..,..,..,..,3467.91475977594,..,..,..,..,..,..,..,..,2.88469293512819,-10.9522017312759,24.519,..,..,..,..,7961112544.22771,..,..,..,13397100000,4551566
"Yemen, Rep.",YEM,1997,YR1997,..,5950,37.025513378967,0.931295307885094,1.640281598093,919.424210613421,44.926795083054,194,3.14372279004517,34.7396586090149,69.16,..,..,..,3.21718573988419,6.72360689399069,75.257,..,..,..,..,..,..,..,..,6839039029.748,16408954
"Yemen, Rep.",YEM,1998,YR1998,..,5950,38.0434782608696,1.4122214920716,1.58472192929979,1020.00540074463,44.8510332026441,199,4.59405929870554,34.7724916585611,74.89,..,..,..,2.92621749744312,12.1743046032299,74.756,..,..,..,..,..,2.8,7.1,..,6325219772.93811,16896210
"Yemen, Rep.",YEM,1999,YR1999,..,5954,38.4873949579832,0.496238880759253,1.45996640650292,1014.60629575392,44.8283046385211,199,2.89231032702079,38.9328566048116,75.41,..,..,..,2.8121341291304,1.38673478697197,74.248,..,..,54.0900001525879,..,..,..,..,..,7641101221.43876,17378098
"Yemen, Rep.",YEM,2000,YR2000,..,6340,41.0355987055016,0.37466594999764,1.51640421868117,1022.1811764149,44.8301986855314,195,2.24527838133244,35.6370677823952,82.67,..,..,..,2.81770261311538,2.70494016017278,73.733,..,..,..,..,..,..,..,..,9636342274.82408,17874725
"Yemen, Rep.",YEM,2001,YR2001,..,..,..,0.556680765019367,1.62258294396954,1026.48350090732,44.6900392067731,192,1.77979331288416,19.9803798505641,89.39,..,..,..,2.84266756891091,2.49526880213079,73.213,..,..,..,..,..,..,..,..,9854042164.67463,18390135
"Yemen, Rep.",YEM,2002,YR2002,2.88298951640176,..,..,0.65518065069374,1.31186954229832,1019.1599293675,44.8055760743982,191,2.08924695360926,17.8475624455259,89.35,..,8.19787985865724,..,2.83617899120949,1.65663680503316,72.685,..,..,..,..,..,..,..,..,10693278291.8149,18919179
"Yemen, Rep.",YEM,2003,YR2003,1.9961693977442,..,..,0.45670736403925,1.1748214153953,998.05355520099,44.5006345057484,197,1.9025933126708,4.44900847723059,93.17,..,4.49680511182109,..,2.82920958100246,1.35382855989641,72.151,..,..,..,..,..,..,..,..,11777768086.8693,19462086
"Yemen, Rep.",YEM,2004,YR2004,2.86539032983826,..,..,0.335352166247802,1.12164495711205,969.301331704056,44.6180654203837,203,4.77078052174455,28.5064692598013,96.35,..,13.6641509433962,..,2.81170443576823,-0.64547174194405,71.61,..,..,..,..,..,..,..,..,13873500887.5612,20017068
"Yemen, Rep.",YEM,2005,YR2005,3.04808060196404,..,..,0.138482901941208,0.871731864366507,966.776824058065,44.5536678220353,207,4.36064902802062,28.1480675007277,97.85,..,3.80808080808081,..,2.78766361391816,2.41328055847821,71.064,10.6,4.5,..,..,..,3.3,7.9,..,16753769531.6987,20582927
"Yemen, Rep.",YEM,2006,YR2006,3.2674482583485,..,..,0.14662271081605,0.661495694401716,981.701077903916,44.750648711101,206,4.1711438491109,24.811321632749,105.8,..,8.4235807860262,..,2.76758972121301,3.7213398127915,70.513,..,..,..,..,..,..,..,..,19081722875.3022,21160534
"Yemen, Rep.",YEM,2007,YR2007,..,..,..,0.164773413588135,0.676460498600474,1023.91733090277,44.750648711101,200,5.30276718391065,24.9715132110954,116.16,..,21.4065934065934,..,2.75497049489996,5.3,69.958,..,..,..,..,..,..,..,..,21656517484.2538,21751605
"Yemen, Rep.",YEM,2008,YR2008,..,..,..,0.0964705966226577,0.628744722792324,1055.41155326566,44.5423035399739,191,5.28161476791926,24.7634170453463,121.53,..,14.6345381526104,..,2.74246830508783,4.80000003583427,69.398,..,..,..,..,..,..,..,..,26910851361.7555,22356391
"Yemen, Rep.",YEM,2009,YR2009,..,..,..,0.230427539819789,0.830498599983177,1058.40812653853,44.4191904843078,186,5.73919841296585,27.8178823574018,126.72,..,12.0409906063194,0.0994106985454189,2.72913469549726,1.79999996181779,68.835,..,..,..,..,..,..,..,..,25130274124.2524,22974929
"Yemen, Rep.",YEM,2010,YR2010,..,..,..,0.285809779082565,0.814876476685693,1089.70408921319,44.6597344546092,184,6.57734250568854,30.7741876740033,136.5,..,19.4577846630519,..,2.71303386256953,4.40000002127266,68.268,..,..,..,..,..,..,..,..,30906749533.221,23606779
"Yemen, Rep.",YEM,2011,YR2011,..,..,..,0.332277572491556,0.712925912399818,942.096391863072,44.4191904843078,183,7.25957203807662,31.5238713855303,133.87,..,12.4031007751938,..,2.69736657711114,-12.4999999832433,67.698,..,..,..,1.161191,..,..,..,..,32726417878.391,24252206
"Yemen, Rep.",YEM,2012,YR2012,..,..,..,0.12517086491179,0.637838101808904,969.436283832709,44.604807091312,179,6.31630162904815,32.4918437490383,141.85,..,9.70949720670391,..,2.67605024749642,4.00000000612818,67.126,..,..,..,..,..,..,..,..,35401339869.3055,24909969
"Yemen, Rep.",YEM,2013,YR2013,..,..,..,0.158876761486825,0.888892678551953,998.933106151913,44.597230903271,177,6.20920970867868,28.7124945076146,139.25,..,21.5336538461538,..,2.63989168131592,3.99999994696792,66.55,..,..,..,..,..,..,..,..,40415233436.1767,25576322
"Yemen, Rep.",YEM,2014,YR2014,..,..,..,0.649000392491561,1.38415871147089,1000.96497466144,44.597230903271,177,23.6675112951164,40.3761322028282,136.89,..,18.4639423076923,..,2.58590538315139,0.999999958922785,65.973,..,..,..,3.994808,..,3,7.3,..,43228583935.0365,26246327
"Yemen, Rep.",YEM,2015,YR2015,..,..,..,1.55398853953086,0.923436821524362,746.07816370255,..,180,80.9955583320229,46.9259125894005,..,..,..,..,2.52025404515955,-24.9999999649392,65.394,..,..,..,..,..,..,..,..,37733919936.2465,26916207
