Time,"Time Code","Country Name","Country Code","Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS]","Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]","Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN]","Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN]","Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD]","Agricultural land (% of land area) [AG.LND.AGRI.ZS]","Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT]","Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN]","Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN]","Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD]","Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS]","Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]","Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]","Population growth (annual %) [SP.POP.GROW]","Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]","Rural population (% of total population) [SP.RUR.TOTL.ZS]","Rural poverty gap at national poverty lines (%) [SI.POV.RUGP]","Urban poverty gap at national poverty lines (%) [SI.POV.URGP]","Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS]","Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]","Gross domestic income (constant LCU) [NY.GDY.TOTL.KN]","Income share held by lowest 10% [SI.DST.FRST.10]","Income share held by lowest 20% [SI.DST.FRST.20]","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]","GDP (current US$) [NY.GDP.MKTP.CD]","Population, total [SP.POP.TOTL]","Arable land (hectares) [AG.LND.ARBL.HA]","Arable land (hectares per person) [AG.LND.ARBL.HA.PC]","Agricultural land (sq. km) [AG.LND.AGRI.K2]","Land area (sq. km) [AG.LND.TOTL.K2]","Rural land area (sq. km) [AG.LND.TOTL.RU.K2]","GINI index (World Bank estimate) [SI.POV.GINI]","Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Arable land (% of land area) [AG.LND.ARBL.ZS]","Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Employment in agriculture, male (% of male employment) [SL.AGR.EMPL.MA.ZS]","Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS]","Improved water source, rural (% of rural population with access) [SH.H2O.SAFE.RU.ZS]","People using basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]"
2015,"YR2015","Mozambique","MOZ","..","..","..","2.72700364554104","1.25892775395322","331.531436926354","..","188","20.008277347139","11.9041244968019","..","..","..","..","2.89141684197945","3.10685113229938","67.786","..","..","..","..","468036612274.507","..","..","..","14798399861.5582","28010691","..","..","..","786380","..","..","25.1965122780569","..","..","..","..","..","37","32.1074675899666","0.33732"
2015,"YR2015","Myanmar","MMR","..","..","..","..","..","1034.19496439917","..","108","..","..","..","..","..","..","0.919199181226726","3.40606943801636","65.902","..","..","..","..","56362892147712.6","3","7.3","..","62600906116.0987","52403669","..","..","..","653080","..","38.1","26.7487284311026","..","..","..","..","..","74.4","59.8486950782073",".."
2015,"YR2015","Namibia","NAM","..","..","..","..","..","3063.53041975235","..","323","..","..","..","..","..","..","2.27544048667904","-7.43987596497556","53.34","..","..","..","..","117597890246.93","..","..","..","11491507355.6498","2425561","..","..","..","823290","..","..","6.68694205714114","..","..","..","..","..","84.6","63.1403963568152",".."
2015,"YR2015","Nauru","NRU","..","..","..","..","..","..","..","..","..","..","..","..","..","..","5.11456415402191","5.25015813729328","0","..","..","..","..","..","..","..","..","100459782.608696","12475","..","..","..","20","..","..","..","..","..","..","..","..","..","..",".."
2015,"YR2015","Nepal","NPL","..","..","..","3.10809706139984","1.79730937177432","449.366578293391","..","49","26.8958423523426","18.3028206440803","..","..","..","..","1.16899817730387","0.814703332720356","81.385","..","..","..","..","761991952950.001","..","..","..","21313549578.6984","28656282","..","..","..","143350","..","..","33.0032707699435","..","..","..","..","..","91.8","87.4637518520594",".."
2015,"YR2015","Netherlands","NLD","..","..","..","..","..","79607.5974499116","..","..","..","..","..","..","..","..","0.443220089035769","0.618406902028838","9.504","..","..","2.14000010490417","..","650755632352.818","..","..","..","750318056805.557","16939923","..","..","..","33690","..","..","1.80386931201263","..","..","..","2.77999997138977","91.3612712165406","100","100","2.01329"
2015,"YR2015","New Caledonia","NCL","..","..","..","0.357939618307057","0.935097099266479","..","..","..","1.3593158408049","15.764020016987","..","..","..","..","1.84848146741032","..","29.79","..","..","..","..","..","..","..","..","..","273000","..","..","..","18280","..","..","..","..","..","..","..","..","98.5","..",".."
2015,"YR2015","New Zealand","NZL","..","..","..","11.8543043188214","0.829219233495943","84413.4983410705","..","..","60.6411710864406","11.332309525304","..","..","..","..","1.88904512495193","2.71604909252996","13.716","..","..","6.07999992370605","..","234232455545.985","..","..","..","175564427552.782","4595700","..","..","..","263310","..","..","..","..","..","..","7.98000001907349","59.3670153227474","100","100",".."
2015,"YR2015","Nicaragua","NIC","..","..","..","0.920450907085215","0.96665204335125","4797.24552578112","..","126","51.0828322720022","17.0305025833948","..","..","..","..","1.12497581944097","0.954926461805414","41.221","..","..","..","..","181368958686.501","..","..","..","12747741539.7259","6082035","..","..","..","120340","..","..","18.2334574082677","..","..","..","..","..","69.4","60.6874623469205","0.10795"
2015,"YR2015","Niger","NER","..","..","..","1.54520715293026","1.02194704329105","584.321082016574","..","58","14.8091591624639","20.9864010061185","..","..","..","..","3.83574988457312","3.3399226744786","81.268","..","..","..","..","3051872646856.32","..","..","..","7142951342.4223","19896965","..","..","..","1266700","..","..","..","..","..","..","..","..","48.6","35.9884212783385",".."
2015,"YR2015","Nigeria","NGA","..","..","..","..","..","8578.82920146869","..","40","..","..","..","..","..","..","2.64035713540557","3.71792148663515","52.224","..","..","..","..","58577020872383.2","..","..","..","481066152870.266","181181744","..","..","..","910770","..","..","20.8582264479564","..","..","..","..","..","57.3","54.0151353985104",".."
2015,"YR2015","Northern Mariana Islands","MNP","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.636874887938042","..","10.763","..","..","..","..","838138599.105812","..","..","..","922000000","54816","..","..","..","460","..","..","..","..","..","..","..","..","97.5","..",".."
2015,"YR2015","Norway","NOR","..","..","..","0.805046576255794","1.24314586339279","97879.6996092406","..","..","9.48607940473098","9.5018710070162","..","..","..","..","0.995084736958414","2.88150998621026","19.527","..","..","2.00999999046326","..","2733101287318.82","..","..","..","386578443732.562","5188607","..","..","..","365245","..","..","1.8132352543473","..","..","..","2.98000001907349","58.4712591472111","100","100","1.93301"
2015,"YR2015","Oman","OMN","..","..","..","0.0541426569447701","0.510363924136131","3175.41120389983","..","36","4.51854319374143","12.4035451958289","..","..","..","..","5.85617023227651","4.32782802415296","22.359","..","..","..","..","25782823868.3079","..","..","..","69831770995.5405","4199810","..","..","..","309500","..","..","1.57402380698839","..","..","..","..","..","86.1","77.9","0.24647"
2015,"YR2015","Pakistan","PAK","..","..","..","1.19047188826882","4.11294328484665","1764.12846067574","..","171","19.9176136260866","12.1007451920714","..","..","..","..","2.04540725481691","2.52908353303647","61.242","..","..","..","..","10944611567656.4","..","..","..","271049886672.733","189380513","..","..","..","770880","..","..","25.1066908652956","..","..","..","..","..","89.9","86.6419624768248","0.24554"
2015,"YR2015","Palau","PLW","..","..","..","3.25171022907837","0.802146026337779","3474.94215481172","..","..","10.0569629977802","25.1071354315289","..","..","..","..","0.915489382096548","-4.56521739130433","12.929","..","..","..","..","..","..","..","..","287400000","21288","..","..","..","460","..","..","3.4539706804935","..","..","..","..","..","..","96.7139300569834",".."
2015,"YR2015","Panama","PAN","..","..","..","6.59958105358321","0.31379127820303","5268.45734642945","..","69","69.6536874205423","13.676930898237","..","..","..","..","1.65788255598459","-0.664572336712794","33.408","..","..","15.0100002288818","..","36180201170.7264","1.1","3.5","6.46","52132289700","3969249","..","..","..","74340","..","51","2.89112053443061","..","..","..","19.6100006103516","..","88.6","87.3132540150005",".."
2015,"YR2015","Papua New Guinea","PNG","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2.09300931009046","..","86.995","..","..","..","..","..","..","..","..","..","7919825","..","..","..","452860","..","..","..","..","..","..","..","..","32.8","29.4834957368292",".."
2015,"YR2015","Paraguay","PRY","..","..","..","1.57601325753655","0.901197741991936","5994.90404301131","..","76","62.4060182641851","8.69540305341349","..","..","..","..","1.31197982948015","5.18399762031561","40.334","..","..","20.0900001525879","..","27179480392090","1.4","4.1","5.59","27282581335.7964","6639119","..","..","..","397300","..","48","19.2419549583163","..","..","..","24.0499992370605","..","94.9","98.4118599919653","0.12931"
2015,"YR2015","Peru","PER","..","..","..","1.46452728478218","1.18502066641388","3100.32555835228","..","54","26.1633670965137","11.2166031994926","..","..","..","..","1.293736852337","3.71251967597037","21.391","..","..","25.5599994659424","..","484178691226.498","1.6","4.6","..","189212096470.293","31376671","..","..","..","1280000","..","44.3","7.75717248436363","..","..","..","28","..","69.2","72.4180296237669","0.11729"
2015,"YR2015","Philippines","PHL","..","..","..","0.955739661959948","0.626152934139216","1942.4618222964","..","96","7.78861254173895","11.7390135529714","..","..","..","..","1.59959919746382","0.13150181042829","55.627","..","..","29.1499996185303","..","7203729885073.5","2.7","6.6","2.74","292774099014.19","101716359","..","..","..","298170","..","40.1","10.2601851964309","..","..","..","35.8300018310547","..","90.3","85.8194613807526",".."
2015,"YR2015","Poland","POL","..","..","..","1.28900164084913","1.62129088020997","4428.21605933769","..","..","12.8625357328825","8.533325929338","..","..","..","..","-0.0666411009657168","-8.46035737723678","39.461","..","..","11.5","..","1696940090245.14","..","..","..","477336782066.587","37986412","..","..","..","306190","..","..","2.48262382579661","..","..","..","12.4499998092651","89.8641538675912","96.9","95.8","1.00337"
2015,"YR2015","Portugal","PRT","..","..","..","..","..","10420.3372793393","..","..","..","..","..","..","..","..","-0.414141101993213","6.82160828907661","36.532","..","..","7.53000020980835","..","175194418909.959","..","..","..","199082291239.307","10358076","..","..","..","91605","..","..","2.33327282930474","..","..","..","9.5600004196167","76.87995216331","100","99.7387760878075","1.27885"
2015,"YR2015","Puerto Rico","PRI","..","..","..","..","..","..","..","..","..","..","..","..","..","..","-1.76067664190612","..","6.40000000000001","..","..","..","..","..","..","..","..","..","3473181","..","..","..","8870","..","..","..","..","..","..","..","..","..","..","0.43078"
2015,"YR2015","Qatar","QAT","..","..","..","0.00745028292547606","0.481616742840311","33401.7782937351","..","..","0.181629196958579","9.72240565410086","..","..","..","..","4.41261562420118","8.51553509781357","0.756","..","..","1.23000001907349","..","581097445297.291","..","..","..","164641483516.484","2481539","..","..","..","11610","..","..","0.159687632968738","..","..","..","1.41999995708466","..","100","..",".."
2015,"YR2015","Romania","ROU","..","..","..","1.71946507612009","1.57403733010372","14785.8435596429","..","..","10.4055639418857","8.84340544277465","..","..","..","..","-0.470733511049937","-11.7564279750079","45.436","..","..","25.5900001525879","..","436007155232.82","..","..","..","177522705145.168","19815481","..","..","..","230080","..","..","4.73169733280823","..","..","..","25.5900001525879","..","100","100","0.48765"
2015,"YR2015","Russian Federation","RUS","..","..","..","2.15046740860786","1.15781914409149","11540.0528233547","..","..","4.67017008007573","13.8812728954753","..","..","..","..","0.192558641823423","2.88298407305618","25.992","..","..","6.71000003814697","..","55695041365985.6","2.8","6.9","10.1","1365865245098.18","144096870","..","..","..","16376870","..","37.7","4.55794136621226","..","..","..","8.22000026702881","..","91.2","90.2155607095696","1.13202"
2015,"YR2015","Rwanda","RWA","..","..","..","3.80506680184979","1.79190815682185","418.148006597439","..","240","48.0531593270072","18.2533119510376","..","..","..","..","2.47409453666555","4.96183206106873","71.189","..","..","..","..","5996454763044.52","..","..","..","8261034257.63248","11629553","..","..","..","24670","..","..","30.1696138578131","..","..","..","..","..","71.9","48.5174920350072",".."
2015,"YR2015","Samoa","WSM","..","..","..","0.191657376162512","1.98270409136168","3996.9022668229","..","22","43.398096700165","26.8498681523165","..","..","..","..","0.761046960502114","-0.334842085780153","80.902","..","..","..","..","..","..","..","..","803976511.515065","193759","..","..","..","2830","..","..","..","..","..","..","..","..","99.3","94.5852701021789",".."
2015,"YR2015","San Marino","SMR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.923547719863539","..","5.81","..","..","0.330000013113022","..","..","..","..","..","..","32960","..","..","..","60","..","..","..","..","..","..","0.379999995231628","..","..","..",".."
2015,"YR2015","Sao Tome and Principe","STP","..","..","..","0.297467837021974","0.696842578789599","683.966675815499","..","38","93.2568499678311","31.0408482025858","..","..","..","..","2.21663130907199","2.16255285081841","34.908","..","..","..","..","..","..","..","..","317696178.684618","195553","..","..","..","960","..","..","12.5591858765322","..","..","..","..","..","93.6","73.5355972149541",".."
2015,"YR2015","Saudi Arabia","SAU","..","..","..","0.0413164717084673","0.768347260876468","39048.2655365301","..","10","1.79806862423041","14.0599999478558","..","..","..","..","2.50413725725879","0.610068193428376","16.87","..","..","6.09999990463257","..","2153502186249.3","..","..","..","654269902888.715","31557144","..","..","..","2149690","..","..","2.61938789955033","..","..","..","6.98999977111816","..","97","..",".."
2015,"YR2015","Senegal","SEN","..","..","..","2.14060257604982","1.75186057453349","513.494908733578","..","66","34.7387343901366","21.6888596455247","..","..","..","..","2.9191617728831","18.1639313354898","56.279","..","..","..","..","5741912398954.88","..","..","..","13609978076.4224","14976994","..","..","..","192530","..","..","17.4933418593036","..","..","..","..","..","67.3","63.2832903051105",".."
2015,"YR2015","Serbia","SRB","..","..","..","..","..","6578.22918526466","..","..","..","..","..","..","..","..","-0.494772574469842","-7.68263733324417","44.447","..","..","19.4099998474121","..","3225082047328.68","..","..","..","37160332465.1645","7095383","..","..","..","87460","..","..","8.18419100761049","..","..","..","21.75","..","98.9","95.0816945676587","0.8661"
2015,"YR2015","Seychelles","SYC","..","..","..","1.21233183457194E-06","1.16468525593107","..","..","..","79.5078522551076","24.5013111557325","..","..","..","..","2.22979505321923","..","46.113","..","..","4.09000015258789","..","..","..","..","..","1437722206.38754","93419","..","..","..","460","..","..","..","..","..","..","6.40999984741211","..","95.7","..",".."
2015,"YR2015","Sierra Leone","SLE","..","..","..","0.731767482423114","0.835225927249908","1150.53362519075","..","162","87.811067075485","20.718841529074","..","..","..","..","2.20546712296856","3.53360414254074","60.058","..","..","..","..","7751056358431.54","..","..","..","4251779857.0134","7237025","..","..","..","72180","..","..","61.4257857385493","..","..","..","..","..","47.8","47.1043883596565",".."
2015,"YR2015","Singapore","SGP","..","..","..","0.438846486732089","0.457104896631902","105023.835716905","..","..","2.93472329904646","4.14636739457284","..","..","..","..","1.18637693749822","-3.56902356902357","0","..","..","..","..","400518392608.809","..","..","..","296840704102.415","5535002","..","..","..","709","..","..","0.0370274604708424","..","..","..","..","..","..","..",".."
2015,"YR2015","Sint Maarten (Dutch part)","SXM","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2.97764748074818","..","0","..","..","..","..","..","..","..","..","..","38824","..","..","..","34","..","..","..","..","..","..","..","..","..","..",".."
2015,"YR2015","Slovak Republic","SVK","..","..","..","0.892957218942698","1.01227172417767","19240.279434733","..","..","3.94676129874359","5.65638534248216","..","..","..","..","0.0950338786482762","-13.5320244159746","46.402","..","..","3.1800000667572","..","73928696272.3019","..","..","..","87267593788.1986","5423801","..","..","..","48086","..","..","3.66305661111308","..","..","..","4.65999984741211","64.6381189148033","100","96.8","1.17845"
2015,"YR2015","Slovenia","SVN","..","..","..","2.11583268200383","2.8316141448373","251557.870163149","..","..","4.31152572448827","8.68220431221568","..","..","..","..","0.075190689011533","7.66412703559243","50.35","..","..","6.98999977111816","..","37255207431.2653","..","..","..","42776716631.0769","2063531","..","..","..","20140","..","..","2.38441316252801","..","..","..","6.96000003814697","60.8677806799352","99.4","99.3971084337349","2.21174"
2015,"YR2015","Solomon Islands","SLB","..","..","..","38.9073531448827","0.661697070790373","..","..","67","14.6717447577107","24.1450320897163","..","..","..","..","2.05994286354512","..","77.671","..","..","..","..","..","..","..","..","1129164718.81436","587482","..","..","..","27990","..","..","..","..","..","..","..","..","77.2","56.44213181843",".."
2015,"YR2015","Somalia","SOM","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2.88120539751956","..","60.449","..","..","..","..","..","..","..","..","5925000000","13908129","..","..","..","627340","..","..","..","..","..","..","..","..","..","20.3566880109228",".."
2015,"YR2015","South Africa","ZAF","..","..","..","2.20123118737999","0.8709547654072","9507.75653369706","..","14","11.7816136235159","6.14610596787113","..","..","..","..","1.58532480453714","-6.07961494456937","35.199","..","..","5.59000015258789","..","3084192548466.05","..","..","..","317406594612.388","55011976.6820294","..","..","..","1213090","..","..","2.32488733862075","..","..","..","6.63000011444092","..","81.4","62.6259733689784",".."
2015,"YR2015","South Sudan","SSD","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2.99995499264346","..","81.196","..","..","..","..","14772738522.0551","..","..","..","9015221096.24474","11882136","..","..","..","..","..","..","..","..","..","..","..","..","56.9","48.2933845933783",".."
2015,"YR2015","Spain","ESP","..","..","..","0.910013589933843","1.1830956884681","42106.2717358678","..","..","16.2458035387946","11.2920259954496","..","..","..","..","-0.0714204430277645","-2.92206572769953","20.421","..","..","4.11999988555908","..","1052363755935.22","..","..","..","1192955480686.43","46447697","..","..","..","500210","..","..","2.56242345984556","..","..","..","5.80000019073486","72.942092542565","100","100","1.21961"
2015,"YR2015","Sri Lanka","LKA","..","..","..","2.48179503554461","2.18601748782887","1472.12306621679","..","200","25.6640982467199","13.1495251007149","..","..","..","..","0.934429493640965","4.75414064515122","81.644","..","..","28.1599998474121","..","8904714503735.69","..","..","..","80611989527.2158","20966000","..","..","..","62710","..","..","8.81043214717728","..","..","..","26.25","..","95","91.3851771321108",".."
2015,"YR2015","St. Kitts and Nevis","KNA","..","..","..","..","..","1805.18988873824","..","..","..","..","..","..","..","..","1.01642131407996","-5.26955185967944","67.953","..","..","..","..","..","..","..","..","876478555.555555","54288","..","..","..","260","..","..","1.21104343542765","..","..","..","..","..","98.3","..",".."
2015,"YR2015","St. Lucia","LCA","..","..","..","..","..","1821.46848327015","..","..","..","..","..","..","..","..","0.443971353675587","6.99092132576016","81.496","..","..","11.0600004196167","..","..","..","..","..","1431135703.7037","177206","..","..","..","610","..","..","2.90831319401391","..","..","..","16.4200000762939","..","95.6","98.2403",".."
2015,"YR2015","St. Martin (French part)","MAF","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.707922809835042","..","..","..","..","..","..","..","..","..","..","..","31754","..","..","..","54.4","..","..","..","..","..","..","..","..","..","..",".."
2015,"YR2015","St. Vincent and the Grenadines","VCT","..","..","..","0.0364584991700333","1.67107181365234","3961.31267747037","..","46","85.9451430738346","27.9828515185557","..","..","..","..","0.0895746179849595","-4.1946583307957","49.45","..","..","..","..","..","..","..","..","737683555.555555","109455","..","..","..","390","..","..","7.57763080985973","..","..","..","..","..","95.1","..",".."
2015,"YR2015","Sudan","SDN","..","..","..","..","..","2599.58834693819","..","..","..","..","..","..","..","..","2.38246909564974","2.78414677653471","66.194","..","..","..","..","26778496864.6351","..","..","..","97156119150","38647803","..","..","..","2376000","..","..","39.3247253852385","..","..","..","..","..","..","51.7074377250626",".."
2015,"YR2015","Suriname","SUR","..","..","..","..","..","14848.5587289572","..","58","..","..","..","..","..","..","0.959016954732727","6.58844765342961","33.957","..","..","..","..","10747967187.5052","..","..","..","4878731707.26948","553208","..","..","..","156000","..","..","11.6945107398568","..","..","..","..","..","88.4","87.8295068714069",".."
2015,"YR2015","Swaziland","SWZ","..","..","..","..","..","4520.09019839835","..","190","..","..","..","..","..","..","1.82966175303745","4.08939144292137","78.692","..","..","..","..","40213473896.0116","..","..","..","4137638726.69274","1319011","..","..","..","17200","..","..","9.93723500148351","..","..","..","..","..","68.9","60.1727681608126",".."
2015,"YR2015","Sweden","SWE","..","..","..","4.09962751962983","1.15608727126293","73061.9762652144","..","..","6.32201266670764","10.8349196933164","..","..","..","..","1.05745468551674","1.52680675378294","14.185","..","..","2.01999998092651","..","3906827092148.07","..","..","..","495694356611.551","9799186","..","..","..","407310","..","..","1.31778272763643","..","..","..","2.94000005722046","26.8422796206119","100","100","3.26285"
2015,"YR2015","Switzerland","CHE","..","..","..","0.22007058908576","0.801968283672085","31847.2452526033","..","..","3.98583622924446","6.16046101081832","..","..","..","..","1.13833715247736","-5.30744704190874","26.088","..","..","3.21000003814697","..","659237132500.986","..","..","..","670789928809.882","8282396","..","..","..","39516","..","..","0.68110117864625","..","..","..","3.70000004768372","50.0849183203149","100","100",".."
2015,"YR2015","Syrian Arab Republic","SYR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","-2.46784652277199","..","42.344","..","..","..","..","..","..","..","..","..","18734987","..","..","..","183630","..","..","..","..","..","..","..","..","87.2","94.0716083333333",".."
2015,"YR2015","Tajikistan","TJK","..","..","..","..","..","1938.56476885769","..","258","..","..","..","..","..","..","2.19867702385895","3.20004026058214","73.218","..","..","..","..","..","3","7.4","3.09","7853450374.0001","8548651","..","..","..","138786","..","34","24.952907935013","..","..","..","..","..","66.7","67.5916988040689","0.1089"
2015,"YR2015","Tanzania","TZA","..","..","..","4.45789224558234","0.68761485971149","564.261654475085","..","237","53.6535893259406","5.62639649846343","..","..","..","..","3.10082930827375","2.34269565034528","68.392","..","..","..","..","44077147478226","..","..","..","45628247290.4618","53879957","..","..","..","885800","..","..","31.0794415770788","..","..","..","..","..","45.5","36.586896563674",".."
2015,"YR2015","Thailand","THA","..","..","..","3.68928656675428","1.6678995913956","2041.18954016614","..","57","13.7811324111062","6.55728586373864","..","..","..","..","0.351383331951187","-5.66893182458089","49.626","..","..","32.2799987792969","..","10066466492946.1","..","..","..","399234547137.472","68657600","..","..","..","510890","..","..","8.72289019163138","..","..","..","34.3400001525879","..","98","97.3796590373181","0.6272"
2015,"YR2015","Timor-Leste","TLS","..","..","..","..","..","..","..","190","..","..","..","..","..","..","2.29556932349861","..","67.23","..","..","..","..","..","..","..","..","1441718600","1240977","..","..","..","14870","..","..","..","..","..","..","..","..","60.5","60.2728355944122",".."
2015,"YR2015","Togo","TGO","..","..","..","10.8540272168311","1.17336650170605","929.428659538921","..","85","19.2205429136011","15.2495107969139","..","..","..","..","2.56590112157953","-0.998582996523993","60.036","29.2","12.4","..","..","1556793412581","1.9","5","0.99","4087628275.95594","7416802","..","..","..","54390","..","43","40.6633916490878","..","..","..","..","..","44.2","44.9160183632134",".."
2015,"YR2015","Tonga","TON","..","..","..","..","..","6465.30120346777","..","..","..","..","..","..","..","..","0.548680116609437","-2.66545160583256","76.288","..","..","..","..","..","..","..","..","435430325.223892","106364","..","..","..","720","..","..","19.6926760724431","..","..","..","..","..","99.6","99.9472450024402",".."
2015,"YR2015","Trinidad and Tobago","TTO","..","..","..","..","..","2277.30298272509","..","59","..","..","..","..","..","..","0.412512994782257","1.17279124315873","91.555","..","..","..","..","69251962002.0094","..","..","..","23559287483.9276","1360092","..","..","..","5130","..","..","0.53015842053197","..","..","..","..","..","95.1","..",".."
2015,"YR2015","Tunisia","TUN","..","..","..","0.622243121444741","1.92722422736687","5244.08254172909","..","4","14.2300524963099","11.1820871590282","..","..","..","..","1.15761391416638","9.15166652939416","33.158","..","..","..","..","..","..","..","..","43156606851.5498","11273661","..","..","..","155360","..","..","10.4475363395298","..","..","..","..","..","93.2","83.2023522650391","0.63168"
2015,"YR2015","Turkey","TUR","..","..","..","0.447950597208767","2.37625836828207","11005.5875866531","..","1","12.0949003920937","5.33969994620893","..","..","..","..","1.59800853352441","9.12148098741532","26.603","..","..","20.4099998474121","..","1505927219472.9","..","..","..","859383637728.94","78271472","..","..","..","769630","..","..","7.82357959224275","..","..","..","15.7700004577637","87.5912110383895","100","99.6302807911524",".."
2015,"YR2015","Turkmenistan","TKM","..","..","..","..","..","..","..","24","..","..","..","..","..","..","1.7956839392161","..","49.963","..","..","..","..","..","..","..","..","35799628571.4286","5565284","..","..","..","469930","..","..","..","..","..","..","..","..","..","97.5637528656971",".."
2015,"YR2015","Turks and Caicos Islands","TCA","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1.76272962189883","..","7.81399999999999","..","..","..","..","..","..","..","..","..","34339","..","..","..","950","..","..","..","..","..","..","..","..","..","..",".."
2015,"YR2015","Tuvalu","TUV","..","..","..","..","..","6966.17444603471","..","..","..","..","..","..","..","..","0.848971277395654","-3.01710544100199","40.283","..","..","..","..","..","..","..","..","32673277.7402149","11001","..","..","..","30","..","..","21.6566098616854","..","..","..","..","..","97","98.7800000000001",".."
2015,"YR2015","Uganda","UGA","..","..","..","4.85759244098572","1.70715890311076","470.456648687708","..","170","67.7080144809449","12.1352562520331","..","..","..","..","3.32155568607893","2.31418862553987","83.899","..","..","..","..","53637764421819.3","..","..","..","27856380083.2478","40144870","..","..","..","200520","..","..","25.6063196442867","..","..","..","..","..","75.8","32.4604098080157",".."
2015,"YR2015","Ukraine","UKR","..","..","..","2.10933911019488","1.10450926075012","6331.61826904907","..","..","37.9680145052792","8.98952148013883","..","..","..","..","-0.260805737589124","-4.37799267674396","30.305","..","..","15.2600002288818","..","1018555358119.25","4.2","10","6.9","91030959454.6961","45154029","..","..","..","579290","..","25.5","14.194852925943","..","..","..","17.2099990844727","..","97.8","99.6653641365162","0.61742"
2015,"YR2015","United Arab Emirates","ARE","..","..","..","..","..","17385.343403278","..","22","..","..","..","..","..","..","0.915608331412884","1.90615068476612","14.459","..","..","..","..","1198851856078.09","..","..","..","357949199759.586","9154302","..","..","..","83600","..","..","..","..","..","..","..","..","100","99.99","0.86559"
2015,"YR2015","United Kingdom","GBR","..","..","..","0.629490109423352","1.28985069821429","42800.1926578515","..","..","6.72642015488525","10.0721994784137","..","..","..","..","0.794967909295267","1.0839469478581","17.408","..","..","1.12999999523163","..","1755599883944.49","..","..","..","2861090726739.55","65128861","..","..","..","241930","..","..","0.651452918537831","..","..","..","1.55999994277954","80.711958727988","100","100","1.70304"
2015,"YR2015","United States","USA","..","..","..","2.26823068839742","0.910230572161604","80537.7327094474","..","..","10.1121598987295","5.85268633866733","..","..","..","..","0.729731987479115","2.9522446379774","18.383","..","..","1.62999999523163","..","16673975847949.8","..","..","..","18036648000000","320896618","..","..","..","9147420","..","..","1.05221083917882","..","..","..","2.30999994277954","82.7764371671979","98.2","96.6754065047732","2.79385"
2015,"YR2015","Uruguay","URY","..","..","..","12.7270492771337","1.77602099674517","18082.567394526","..","25","61.4875614154499","12.8385628979465","..","..","..","..","0.350484324996242","-1.24971406143153","4.68899999999999","..","..","8.85000038146973","..","705381191085.781","1.9","5.1","..","53274304214.8174","3431552","..","..","..","175020","..","41.7","6.963447201248","..","..","..","12.3699998855591","..","93.9","93.6828729869504",".."
2015,"YR2015","Uzbekistan","UZB","..","..","..","..","..","3777.14111443867","..","31","..","..","..","..","..","..","1.74425837484667","6.80000000222105","63.635","..","..","..","..","3188779260354.56","..","..","..","66903804142.5395","31298900","..","..","..","425400","..","..","18.2122640546362","..","..","..","..","..","..","..","0.21354"
2015,"YR2015","Vanuatu","VUT","..","..","..","..","..","..","..","41","..","..","..","..","..","..","2.19818461371525","..","73.872","..","..","..","..","..","..","..","..","742432131.041002","264603","..","..","..","12190","..","..","..","..","..","..","..","..","92.9","87.3890524912076",".."
