Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2001 (YR2001)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2008 (YR2008)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2001 (YR2001)","Estimated from grouped consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1999 (YR1999)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2006 (YR2006)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2000 (YR2000)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2003 (YR2003)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","1999 (YR1999)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","1998 (YR1998)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1997 (YR1997)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2004 (YR2004)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","1998 (YR1998)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2000 (YR2000)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2001 (YR2001)","Estimated from grouped consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2009 (YR2009)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","1997 (YR1997)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2003 (YR2003)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2004 (YR2004)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2006 (YR2006)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2010 (YR2010)","Estimated from individual consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2004 (YR2004)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2001 (YR2001)","Estimated from grouped consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2005 (YR2005)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2006 (YR2006)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 10% (SI.DST.FRST.10)","2002 (YR2002)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2007 (YR2007)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2008 (YR2008)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2002 (YR2002)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2007 (YR2007)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2008 (YR2008)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Russian Federation (RUS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old."
FootNote,"Rwanda (RWA)","Income share held by lowest 20% (SI.DST.FRST.20)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 10% (SI.DST.FRST.10)","2000 (YR2000)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 10% (SI.DST.FRST.10)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2013 (YR2013)","Estimated from individual consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Income share held by lowest 20% (SI.DST.FRST.20)","2000 (YR2000)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2010 (YR2010)","Estimated from individual consumption data."
FootNote,"Rwanda (RWA)","GINI index (World Bank estimate) (SI.POV.GINI)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","GINI index (World Bank estimate) (SI.POV.GINI)","2000 (YR2000)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Population census. Data reference period: August | Age coverage - minimum age: 16 years old."
FootNote,"Rwanda (RWA)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Rwanda (RWA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2002 (YR2002)","Population census. Data reference period: August | Age coverage - minimum age: Less than or equal to 9 years old."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2005 (YR2005)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2006 (YR2006)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2007 (YR2007)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2008 (YR2008)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Second semester."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1999 (YR1999)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Saudi Arabia (SAU)","Rural population (% of total population) (SP.RUR.TOTL.ZS)","2010 (YR2010)","Country data."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2006 (YR2006)","Labour force survey. Data reference period: April."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2001 (YR2001)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Second semester."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","1998 (YR1998)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2001 (YR2001)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2002 (YR2002)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2007 (YR2007)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2008 (YR2008)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2010 (YR2010)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2011 (YR2011)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","1999 (YR1999)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Second semester."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2000 (YR2000)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2003 (YR2003)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2004 (YR2004)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2009 (YR2009)","Labour force survey. Data reference period: Second semester."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2000 (YR2000)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","1997 (YR1997)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Land area (sq. km) (AG.LND.TOTL.K2)","2009 (YR2009)","Provisional estimate."
FootNote,"Saudi Arabia (SAU)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2002 (YR2002)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2005 (YR2005)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2005 (YR2005)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2006 (YR2006)","includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (sq. km) (AG.LND.AGRI.K2)","2012 (YR2012)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2002 (YR2002)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2007 (YR2007)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2004 (YR2004)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2009 (YR2009)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2010 (YR2010)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2006 (YR2006)","includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (% of land area) (AG.LND.AGRI.ZS)","2011 (YR2011)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2003 (YR2003)","includes South Sudan."
FootNote,"Sudan (SDN)","GDP (current US$) (NY.GDP.MKTP.CD)","2011 (YR2011)","Excludes South Sudan after July 9, 2011."
FootNote,"Sudan (SDN)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2009 (YR2009)","Source : A Poverty Profile for the Northern States of Sudan  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2009.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2003 (YR2003)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2004 (YR2004)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2009 (YR2009)","includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (% of land area) (AG.LND.AGRI.ZS)","2013 (YR2013)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Income share held by lowest 10% (SI.DST.FRST.10)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2004 (YR2004)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2009 (YR2009)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","GINI index (World Bank estimate) (SI.POV.GINI)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2005 (YR2005)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2006 (YR2006)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","1998 (YR1998)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","1997 (YR1997)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2008 (YR2008)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2010 (YR2010)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2000 (YR2000)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (sq. km) (AG.LND.AGRI.K2)","2011 (YR2011)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (% of land area) (AG.LND.AGRI.ZS)","2012 (YR2012)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2002 (YR2002)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2010 (YR2010)","includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (sq. km) (AG.LND.AGRI.K2)","2014 (YR2014)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2002 (YR2002)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2007 (YR2007)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2008 (YR2008)","includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (% of land area) (AG.LND.AGRI.ZS)","2014 (YR2014)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Income share held by lowest 20% (SI.DST.FRST.20)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2001 (YR2001)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (kilograms per hectare of arable land) (AG.CON.FERT.ZS)","2011 (YR2011)","includes South Sudan."
FootNote,"Sudan (SDN)","Agriculture, value added (annual % growth) (NV.AGR.TOTL.KD.ZG)","2011 (YR2011)","Excludes South Sudan after July 9, 2011."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2007 (YR2007)","includes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2011 (YR2011)","includes South Sudan."
FootNote,"Sudan (SDN)","Agricultural land (sq. km) (AG.LND.AGRI.K2)","2013 (YR2013)","Excludes South Sudan."
FootNote,"Sudan (SDN)","Fertilizer consumption (% of fertilizer production) (AG.CON.FERT.PT.ZS)","2008 (YR2008)","includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","1999 (YR1999)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2003 (YR2003)","Data for Sudan includes South Sudan."
FootNote,"Sudan (SDN)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2009 (YR2009)","Source : A Poverty Profile for the Northern States of Sudan  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2009.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sudan (SDN)","Depth of the food deficit (kilocalories per person per day) (SN.ITK.DFCT)","2011 (YR2011)","Data for Sudan includes South Sudan."
FootNote,"Senegal (SEN)","Income share held by lowest 20% (SI.DST.FRST.20)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2000 (YR2000)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2005,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Senegal (SEN)","GINI index (World Bank estimate) (SI.POV.GINI)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2006 (YR2006)","Other household survey. Data reference period: Annual or annual average."
FootNote,"Senegal (SEN)","Income share held by lowest 20% (SI.DST.FRST.20)","2001 (YR2001)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2010 (YR2010)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2005,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Senegal (SEN)","Income share held by lowest 10% (SI.DST.FRST.10)","2001 (YR2001)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","GINI index (World Bank estimate) (SI.POV.GINI)","2001 (YR2001)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2005 (YR2005)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2005,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Senegal (SEN)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2005 (YR2005)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2005,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Senegal (SEN)","Income share held by lowest 10% (SI.DST.FRST.10)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Senegal (SEN)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2000 (YR2000)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2005,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Senegal (SEN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Other household survey. Data reference period: May."
FootNote,"Senegal (SEN)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2010 (YR2010)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2005,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2003 (YR2003)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Population growth (annual %) (SP.POP.GROW)","2003 (YR2003)","Break in series: revision of estimates from 2003 excluding residents abroad (>=12 months)"
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1997 (YR1997)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Population, total (SP.POP.TOTL)","2003 (YR2003)","Break in series: revision of estimates from 2003 excluding residents abroad (>=12 months)"
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1999 (YR1999)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2005 (YR2005)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1998 (YR1998)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2001 (YR2001)","Labour force survey. Nonstandard economic activity: Including C, E. Break in series: Methodology revised. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2004 (YR2004)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Singapore (SGP)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2002 (YR2002)","Labour force survey. Nonstandard economic activity: Including C, E. Data reference period: June | Population coverage: Nationals, residents."
FootNote,"Solomon Islands (SLB)","Income share held by lowest 20% (SI.DST.FRST.20)","2005 (YR2005)","Estimated from unit-record consumption data."
