Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Slovak Republic (SVK)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Slovak Republic (SVK)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual income data."
FootNote,"Slovak Republic (SVK)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Slovak Republic (SVK)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Slovenia (SVN)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Slovenia (SVN)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual income data."
FootNote,"Slovenia (SVN)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Slovenia (SVN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Slovenia (SVN)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Sweden (SWE)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Sweden (SWE)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Sweden (SWE)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual income data."
FootNote,"Sweden (SWE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Sweden (SWE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Sint Maarten (Dutch part) (SXM)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Seychelles (SYC)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Seychelles (SYC)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Seychelles (SYC)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Seychelles (SYC)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Seychelles (SYC)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Seychelles (SYC)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Seychelles (SYC)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Seychelles (SYC)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Seychelles (SYC)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Seychelles (SYC)","Population growth (annual %) (SP.POP.GROW)","2010 (YR2010)","Break in series. Rebased on the census."
FootNote,"Seychelles (SYC)","Population, total (SP.POP.TOTL)","2010 (YR2010)","Break in series. Rebased on the census."
FootNote,"Syrian Arab Republic (SYR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Syrian Arab Republic (SYR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Repository: NSO."
FootNote,"Syrian Arab Republic (SYR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Syrian Arab Republic (SYR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Repository: NSO."
FootNote,"Chad (TCD)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Chad (TCD)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Chad (TCD)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Chad (TCD)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : Dynamics of Poverty and Inequality following the Rise of the Oil Sector (World Bank Poverty assessment)  The national poverty line is absolute. Data are produced by World Bank. Most Recent Comparable Series:2002,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Chad (TCD)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : Dynamics of Poverty and Inequality following the Rise of the Oil Sector (World Bank Poverty assessment)  The national poverty line is absolute. Data are produced by World Bank. Most Recent Comparable Series:2002,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Chad (TCD)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : Dynamics of Poverty and Inequality following the Rise of the Oil Sector (World Bank Poverty assessment)  The national poverty line is absolute. Data are produced by World Bank. Most Recent Comparable Series:2002,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Togo (TGO)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Togo (TGO)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Togo (TGO)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Togo (TGO)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Togo (TGO)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Togo (TGO)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : Institut National de la Statistique et des Etudes Economiques et Démographiques: TOGO - PROFIL DE PAUVRETE 2006-2011  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2011,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2015 (YR2015)","Source : Institut National de la Statistique et des Etudes Economiques et Démographiques: Togo- Profil de Pauvrete 2006-2011-2015  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2011,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : Institut National de la Statistique et des Etudes Economiques et Démographiques: TOGO - PROFIL DE PAUVRETE 2006-2011  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2011,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2015 (YR2015)","Source : Institut National de la Statistique et des Etudes Economiques et Démographiques: Togo- Profil de Pauvrete 2006-2011-2015  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2011,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : Institut National de la Statistique et des Etudes Economiques et Démographiques: TOGO - PROFIL DE PAUVRETE 2006-2011  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2011,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2015 (YR2015)","Source : Institut National de la Statistique et des Etudes Economiques et Démographiques: Togo- Profil de Pauvrete 2006-2011-2015  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2011,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Togo (TGO)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2011 (YR2011)","Estimated from individual consumption data."
FootNote,"Togo (TGO)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Thailand (THA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","Source : National Statistical Office. Thailand Socio-economic Survey (SES) 2010, compiled by Office of the National Economic and Social Development Board, NESDB  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2002,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Thailand (THA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : National Statistical Office. Thailand Socio-economic Survey (SES) 2011, compiled by Office of the National Economic and Social Development Board, NESDB  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2002,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Thailand (THA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : National Statistical Office. Thailand Socio-economic Survey (SES) 2012, compiled by Office of the National Economic and Social Development Board, NESDB  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2002,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Thailand (THA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2013 (YR2013)","Source : National Statistical Office. Thailand Socio-economic Survey (SES) 2013, compiled by Office of the National Economic and Social Development Board, NESDB  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2002,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Thailand (THA)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2013 (YR2013)","Estimated from individual consumption data."
FootNote,"Thailand (THA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Thailand (THA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Thailand (THA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Thailand (THA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Third quarter."
FootNote,"Thailand (THA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Third quarter."
FootNote,"Thailand (THA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Thailand (THA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Thailand (THA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Thailand (THA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Thailand (THA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Third quarter."
FootNote,"Thailand (THA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Third quarter."
FootNote,"Thailand (THA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Tajikistan (TJK)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Tajikistan (TJK)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2013 (YR2013)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2013,2014,2015.  2nd Most Recent Comparable Series:2003,2007,2009.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tajikistan (TJK)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2014 (YR2014)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2013,2014,2015.  2nd Most Recent Comparable Series:2003,2007,2009.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tajikistan (TJK)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2015 (YR2015)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2013,2014,2015.  2nd Most Recent Comparable Series:2003,2007,2009.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tajikistan (TJK)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual consumption data."
FootNote,"Timor-Leste (TLS)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey. Repository: NSO | Data reference period: Noncalendar year."
FootNote,"Timor-Leste (TLS)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Repository: NSO | Data reference period: Noncalendar year."
FootNote,"Trinidad and Tobago (TTO)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
